,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
958,2979.395,2580.601,1866.7566,2394.4177,1903.6274,1980.2703,2780.031,3016.1829,3148.3506,2223.4197
959,2918.2234,2596.3562,1921.2672,2421.753,1906.0731,1959.9856,2792.2378,3016.6157,3152.9304,2225.1892
960,2866.2563,2605.9988,1974.302,2442.5242,1908.6713,1943.1255,2807.3362,3015.6304,3157.9963,2223.624
961,2822.87,2610.4263,2020.9082,2456.7742,1910.1991,1929.0873,2823.1196,3010.515,3161.7263,2219.2856
962,2787.2754,2610.2373,2061.3547,2466.324,1910.8921,1917.3218,2837.9688,3000.6118,3163.7393,2212.5154
963,2759.872,2606.7737,2097.0974,2472.9973,1911.5708,1907.9021,2851.7915,2988.9263,3165.5496,2204.5012
964,2738.9355,2601.105,2128.1338,2477.0415,1911.8429,1900.37,2863.9583,2975.4287,3166.5952,2195.882
965,2722.3857,2593.768,2154.542,2478.4604,1911.2888,1894.1711,2874.029,2959.517,3166.0361,2186.8098
966,2710.082,2585.5393,2177.6582,2478.223,1910.4243,1889.3241,2882.6362,2942.8982,3164.9182,2177.8152
967,2700.9644,2576.9517,2197.6277,2476.4963,1909.0803,1885.6082,2889.9558,2925.7073,3163.1072,2169.1511
968,2694.0444,2568.2524,2214.637,2473.4412,1907.1656,1882.7416,2896.0398,2907.9597,3160.416,2160.8635
969,1278.7793,1058.294,477.3089,692.9131,1035.2715,671.74976,1585.0616,1362.7562,1453.9905,1318.9951
970,1146.3071,959.1925,389.20212,605.78284,953.31177,632.6686,1499.0209,1156.2417,1263.739,1293.6813
971,1144.3287,954.82996,414.39328,621.6005,957.967,600.8919,1440.2499,1133.1334,1219.1566,1283.9781
972,1127.1234,940.03485,403.93423,598.66266,934.5216,575.85077,1411.0745,1132.8779,1191.4314,1262.5048
973,1157.5431,951.68896,411.58896,611.19763,944.46124,581.30646,1404.7323,1119.3899,1199.902,1238.6941
974,1170.8083,956.1065,411.24384,615.6384,947.3904,584.0752,1399.8591,1116.8296,1195.5122,1221.872
975,1176.0359,959.9853,411.41953,619.4069,949.63116,585.0387,1390.4915,1105.0308,1187.0968,1204.8732
976,1183.4949,964.9152,412.7508,624.00757,952.631,587.4481,1383.8839,1093.0287,1181.5707,1190.9457
977,1187.5219,969.3133,413.46274,626.8109,953.6794,589.0414,1376.8602,1079.3805,1174.2133,1179.1647
978,1190.005,974.044,414.16428,628.69714,953.94275,590.22,1370.1317,1064.7692,1166.803,1169.0912
979,1190.9235,979.0184,414.5791,629.4173,953.27844,590.97156,1363.9696,1049.5305,1158.9926,1160.5642
980,1191.9551,984.4735,415.52524,630.0405,952.79486,591.78687,1358.5602,1036.3589,1152.3314,1153.0686
981,1191.3121,989.5823,415.95517,629.42664,951.2878,592.1418,1353.507,1023.1298,1144.998,1146.3778
982,1190.0765,994.8599,416.4227,628.3816,949.6946,592.329,1348.9827,1010.22314,1138.0615,1140.2927
983,1188.0433,1000.07263,416.6766,626.6965,947.83167,592.3069,1345.1133,997.71295,1131.234,1134.8984
984,1186.1835,1005.47034,417.20645,625.0456,946.3144,592.4059,1341.9125,986.5273,1125.2969,1129.9745
985,1183.4207,1010.51825,417.38327,622.75415,944.39484,592.26434,1339.1227,975.5353,1119.2158,1125.492
986,1237.6157,987.24615,495.3554,677.4182,1002.7552,650.3938,1533.0657,1385.5543,1402.838,1268.8522
987,1278.2743,883.39716,511.40112,689.06616,1001.9996,656.12494,1471.9122,1274.3151,1363.3291,1260.4644
988,1287.0236,850.5002,514.93024,699.9854,999.4402,633.0617,1430.5885,1249.7378,1319.0476,1264.5415
989,1248.5756,822.425,501.5697,671.8276,972.1543,609.7813,1371.9359,1180.7552,1276.017,1236.3018
990,1298.4519,832.2515,518.6384,691.2461,989.1404,628.50446,1375.3367,1148.5645,1302.659,1222.8949
991,1302.4891,834.2899,519.4216,691.48944,987.21655,635.1397,1367.4325,1127.1735,1291.1908,1214.3982
992,1296.5747,835.5588,521.1219,689.5172,983.91437,637.64343,1353.7948,1098.4651,1276.4785,1202.565
993,1295.8066,839.1358,523.89825,688.0725,981.9408,641.62036,1344.8721,1075.4442,1266.0115,1193.7535
994,1291.8455,843.7664,525.16187,684.6244,978.21954,644.14636,1336.2361,1055.1017,1253.2014,1186.4426
995,1287.1677,849.6911,525.8194,680.7416,974.355,645.9293,1329.0458,1038.3875,1240.9646,1180.0309
996,1282.1482,856.76764,525.9644,676.76746,970.4791,647.3501,1323.2582,1024.8123,1229.2955,1174.0792
997,1277.2296,865.06573,526.0396,673.1509,966.9616,648.6372,1318.714,1014.1002,1218.6593,1168.2998
998,1271.9484,874.0757,525.8051,669.5967,963.6062,649.6483,1315.1953,1005.95685,1208.8656,1162.7163
999,1266.648,883.57446,525.5862,666.3103,960.61066,650.5205,1312.4514,999.83746,1200.134,1157.1678
1000,1260.1381,892.7456,524.6179,662.50366,957.37756,650.8116,1310.198,994.629,1191.6376,1151.7866
1001,1252.7018,901.5566,523.23834,658.38434,954.08923,650.6483,1308.1008,988.63763,1183.3226,1146.3256
1002,1244.7219,909.97943,521.4134,653.988,950.99945,650.0735,1306.6394,983.32715,1175.6777,1141.3208
1003,1067.2726,735.6484,625.2244,576.6227,840.0567,567.0842,1269.1829,1238.5132,1096.757,1049.9219
1004,1417.0248,842.3251,978.6172,686.47723,988.1012,595.18445,1250.3906,1384.2913,1221.0834,1100.3531
1005,1313.9371,771.30505,800.95,604.36774,945.01215,527.1784,1271.7045,1316.7406,1197.6237,1154.5468
1006,1295.1924,758.32776,796.1611,603.1684,945.2596,525.07983,1244.4995,1187.3168,1195.8534,1136.4554
1007,1365.7013,785.0492,827.9242,626.3003,978.37854,566.7298,1286.535,1142.3734,1253.1895,1152.5618
1008,1349.3666,791.6698,815.4764,621.53357,973.297,582.02936,1289.2378,1105.4292,1245.2241,1154.4285
1009,1326.5725,791.16644,805.1983,616.3428,965.8521,591.6062,1280.0265,1070.668,1230.8312,1147.0922
1010,1309.4374,790.39124,796.6481,610.6809,959.56384,600.20715,1270.8505,1046.2164,1218.7626,1140.1898
1011,1291.6027,790.95355,787.3709,604.395,952.98553,606.1937,1262.1971,1028.0923,1205.4839,1134.2434
1012,1276.8126,793.8324,780.41895,599.5257,948.1957,611.62695,1255.641,1016.4451,1194.171,1129.4696
1013,1262.8008,797.8077,773.6809,595.01697,943.87366,616.3687,1250.7272,1008.4443,1183.64,1125.4233
1014,1249.8451,802.8204,767.70325,591.2876,940.3458,620.78754,1247.1483,1001.9176,1174.055,1121.8643
1015,1238.131,808.3409,761.863,588.07166,937.55817,624.82153,1245.1199,998.6938,1166.1758,1119.0818
1016,1225.8834,813.3529,755.5933,584.7496,934.3714,628.1701,1243.0021,993.4541,1157.7603,1115.9717
1017,1215.6846,819.023,750.6168,582.3011,932.3302,631.56195,1241.9751,989.66614,1151.0914,1113.5984
1018,1206.2714,824.58344,745.84845,579.88965,930.3199,634.54266,1241.3942,986.6435,1144.9249,1111.5659
1019,1197.0729,829.6827,741.13586,577.4304,928.17413,636.96094,1240.7274,982.7358,1138.7343,1109.4369
1020,852.93854,617.32385,491.2261,440.2538,708.9976,444.5548,1082.2938,895.4191,906.44763,929.6088
1021,1430.3802,852.34125,1034.131,618.26105,992.48944,569.32825,1144.2831,1330.8405,1123.8673,1080.5944
1022,1238.3215,709.575,735.6478,514.4227,893.257,471.44348,1201.5642,1241.8829,1085.654,1123.5309
1023,1238.8558,690.03754,742.2305,533.44836,912.6328,472.4029,1180.4658,1105.9187,1109.389,1107.9441
1024,1342.8947,715.53625,779.48694,565.1897,959.8192,522.15265,1245.401,1075.4891,1195.0662,1136.0664
1025,1327.8962,722.4645,763.6131,564.6437,954.37115,537.29224,1254.0565,1041.6569,1188.4769,1141.325
1026,1313.6503,724.6651,756.5679,566.03656,950.3016,549.01373,1249.4229,1010.8361,1180.2041,1135.5443
1027,1303.1272,726.1054,749.9434,565.23096,945.9235,559.39294,1243.6401,989.2585,1172.7504,1129.7173
1028,1291.4171,729.17944,744.08356,563.74927,941.54285,567.04083,1237.394,974.56744,1163.9203,1124.6204
1029,1278.1438,732.09717,737.0104,561.12463,936.7572,572.88855,1232.0033,962.8752,1154.6866,1120.0585
1030,1266.7559,736.4745,731.7896,559.3777,933.5062,578.58826,1228.2367,954.0727,1146.8705,1116.4485
1031,1256.5135,741.9851,727.26984,557.93665,930.9969,584.10516,1226.3062,948.11194,1140.2468,1113.9647
1032,1246.4747,747.90857,722.709,556.54553,928.67847,589.0859,1225.3965,944.40796,1134.3138,1111.9631
1033,1236.5409,753.9503,718.4218,555.2464,926.38214,593.6619,1224.7551,940.55225,1128.4994,1109.8682
1034,1227.0078,760.11523,714.28015,553.9703,924.2862,597.84485,1224.675,937.2024,1123.2592,1108.0541
1035,1218.2708,766.46484,710.63055,552.853,922.4875,601.7507,1225.0123,934.5513,1118.6001,1106.4744
1036,1209.291,772.331,706.3662,551.3483,920.3707,604.9863,1225.5192,931.93036,1113.9635,1104.9211
1037,2536.7559,2769.1038,3213.311,2420.486,1965.5138,1840.9897,2971.9749,2739.9097,3179.7305,1564.3655
1038,2577.6738,2476.559,3204.2776,2384.364,1926.5916,1844.106,2853.9407,2759.1978,3182.016,1553.3717
1039,2587.0315,2347.4846,3024.4128,2367.3567,1974.3695,1742.3173,2852.7463,2769.706,3212.9136,1621.1956
1040,2610.2822,2288.392,2835.6384,2348.379,1972.7397,1663.874,2876.1118,2859.0413,3301.7026,1678.5427
1041,2652.4846,2306.0432,2757.3286,2373.2832,1970.1982,1672.2755,2935.3816,2833.5386,3350.187,1726.505
1042,2693.6946,2340.1995,2719.3208,2404.1172,1975.8547,1699.086,2990.6987,2840.3967,3391.045,1765.5153
1043,2713.4321,2374.1677,2700.7537,2430.2996,1979.0789,1722.3024,3012.2078,2844.6355,3403.7454,1793.0461
1044,2715.1997,2401.7249,2692.5889,2449.4524,1979.7726,1736.6503,3010.7532,2846.9036,3403.459,1812.7003
1045,2705.8176,2421.8896,2687.877,2461.6877,1978.5638,1743.8163,3000.1147,2846.887,3398.1375,1827.6694
1046,2691.8281,2435.5195,2684.5266,2469.2488,1976.3849,1746.6006,2987.2942,2845.148,3391.1108,1839.6262
1047,2676.9502,2443.965,2681.6384,2473.5266,1973.5558,1747.0046,2974.9238,2842.1335,3383.1196,1849.4342
1048,2663.7312,2448.7893,2679.4348,2475.8093,1970.5847,1746.4285,2964.304,2838.95,3375.1323,1857.7944
1049,2652.9688,2451.191,2677.9727,2476.7993,1967.5713,1745.6191,2955.6091,2835.714,3367.3245,1865.0677
1050,2644.4722,2451.8628,2676.9695,2476.7388,1964.4515,1744.7725,2948.414,2832.3306,3359.5457,1871.4149
1051,2638.5876,2451.5723,2676.8726,2476.3025,1961.5529,1744.2313,2942.8003,2829.3643,3352.484,1877.1194
1052,2634.2297,2450.4685,2676.8735,2475.2026,1958.5083,1743.8219,2938.1238,2826.0088,3345.4177,1882.1664
1053,2631.3364,2448.9292,2677.2173,2473.8022,1955.4807,1743.6655,2934.2327,2822.3464,3338.5615,1886.6545
1054,1129.9585,833.5091,540.6915,616.6958,909.5187,596.2917,1387.1351,1293.7407,1234.0364,1144.125
1055,1257.8644,751.24615,627.40656,647.98444,948.97577,589.75104,1318.1984,1273.3367,1255.9575,1135.6628
1056,1245.1559,713.0223,580.4483,628.85077,941.2889,557.24274,1308.9093,1208.1001,1230.3987,1174.7494
1057,1224.0468,698.9394,575.0658,615.0186,933.50385,548.7706,1264.4801,1110.7427,1212.2245,1164.9464
1058,1289.0885,720.97076,597.7978,637.2709,959.79034,580.68207,1291.6102,1075.3857,1254.709,1176.1959
1059,1288.09,731.9332,597.862,637.3694,958.22736,592.7033,1291.5612,1051.163,1244.5116,1180.1063
1060,1278.5952,737.1999,598.0785,635.184,954.46564,599.47,1282.9078,1023.2931,1231.2623,1174.5892
1061,1274.9789,742.60626,598.5716,633.2481,952.0701,606.4235,1276.9312,1003.3083,1221.5715,1169.5399
1062,1268.2533,748.0607,596.88617,629.6348,948.1335,610.9607,1270.49,986.3626,1209.3181,1164.4808
1063,1262.2009,754.60895,595.22955,626.4715,944.95,614.80054,1265.5103,973.0946,1198.432,1159.5734
1064,1256.3423,762.0914,593.2713,623.54297,942.1706,618.1807,1262.1123,964.0497,1188.7065,1155.1089
1065,1250.3992,770.48676,591.32794,620.97235,939.65405,621.2695,1259.7167,956.9611,1179.7524,1150.5918
1066,1244.5233,779.6658,589.56006,618.7047,937.4565,624.16125,1258.2565,951.38586,1171.776,1146.1569
1067,1237.6091,788.9542,587.1153,616.0275,934.99506,626.4358,1257.3943,946.2893,1164.0101,1141.8741
1068,1231.0964,798.5274,585.05444,613.7056,933.0901,628.5075,1257.1421,943.01514,1157.4618,1137.7357
1069,1224.2208,807.9391,582.9452,611.1886,930.9969,630.23456,1256.9474,939.3795,1151.0063,1133.4344
1070,1217.5519,817.30023,581.03674,608.72876,929.20166,631.6871,1257.1227,936.5888,1145.3611,1129.3246
1071,1313.3004,1102.4095,475.3333,712.527,1061.011,690.3682,1623.819,1398.482,1498.9706,1351.765
1072,1712.8892,1459.3866,459.03818,887.07434,1262.3962,905.1112,2157.9644,1661.635,1851.2084,1756.0946
1073,1437.4583,1375.6884,456.84753,777.5104,1149.7421,778.83527,1851.6028,1342.5887,1528.2313,1617.8256
1074,1410.4202,1353.6,452.5382,750.0546,1130.8441,733.28925,1820.5825,1438.5165,1542.1157,1558.212
1075,1421.7184,1349.1846,447.03348,744.0815,1120.0541,733.72174,1812.5416,1458.7296,1522.6638,1512.5869
1076,1424.9785,1348.5632,441.19403,737.48,1109.8481,729.8216,1793.3827,1449.0676,1503.7094,1473.537
1077,1441.2273,1360.6362,441.34372,741.77014,1110.5226,731.42413,1789.4006,1452.0933,1500.0198,1452.2487
1078,1442.8846,1367.0345,438.94495,740.9045,1105.3203,729.6527,1776.5282,1437.0283,1484.3147,1430.9031
1079,1441.3701,1374.6409,436.92853,740.83276,1100.635,726.935,1763.1979,1419.0325,1469.4186,1411.5773
1080,1437.3403,1381.502,434.74915,740.25885,1095.112,723.43744,1748.7957,1401.2782,1453.6198,1393.2814
1081,1430.5414,1387.5754,431.9885,738.4698,1088.2993,718.8177,1732.8857,1381.9572,1436.2905,1375.2141
1082,1424.6705,1394.1128,429.69058,737.20306,1082.0297,714.22015,1717.4792,1365.533,1420.6812,1358.051
1083,1417.3883,1399.8546,426.92624,734.8758,1074.9924,709.10236,1701.6248,1347.9349,1404.1199,1341.4186
1084,1411.2748,1405.8352,424.6407,733.128,1068.9042,704.2835,1686.7576,1332.6924,1389.477,1325.7754
1085,1403.643,1410.6722,421.85513,730.3039,1062.2996,699.08185,1671.8759,1315.876,1373.9598,1310.8043
1086,1396.8627,1415.4587,419.4949,727.9969,1056.7137,694.2223,1658.0858,1300.7638,1360.1929,1296.7252
1087,1389.8931,1419.359,417.11505,725.416,1051.3796,689.52905,1645.0269,1286.0411,1346.868,1283.4896
1088,2593.6062,2057.276,1320.3016,1816.0686,1740.9441,1737.8507,2627.0103,2314.5505,2664.4177,2043.8021
1089,3223.0103,2459.369,1745.737,2309.9473,1918.2042,2102.683,3094.1968,2790.5945,3212.882,2286.19
1090,3082.7507,2554.8284,2047.833,2409.5688,1908.542,2012.7572,2686.2192,3029.854,3160.5273,2136.5754
1091,2780.3877,2474.4421,2075.44,2324.6138,1818.7568,1873.0966,2519.494,3023.829,3041.5552,2062.2073
1092,2609.6575,2416.8184,2185.6052,2336.2656,1788.192,1786.9988,2474.2664,2932.187,2980.3604,1990.7306
1093,2534.3135,2391.967,2286.506,2359.6846,1790.6292,1742.3743,2478.8506,2922.7104,2980.0989,1955.5685
1094,2530.4355,2392.9963,2402.6348,2406.2646,1817.6464,1726.5502,2503.22,2949.6565,3024.92,1941.5966
1095,2485.0469,2370.8738,2438.817,2400.981,1815.75,1697.769,2499.241,2931.927,3017.3652,1924.4258
1096,2473.2288,2357.1885,2494.951,2410.877,1824.9799,1679.5049,2499.7722,2922.7075,3024.7344,1908.4847
1097,2492.2634,2356.11,2494.297,2411.581,1841.1935,1684.4612,2560.7385,2897.5872,3068.377,1920.8407
1098,2533.2664,2370.5361,2548.618,2441.3696,1862.4581,1700.4025,2598.0054,2886.058,3104.0107,1924.4757
1099,2561.6775,2378.8716,2596.5146,2458.3767,1876.3604,1710.3904,2621.7598,2895.1204,3134.1277,1927.8015
1100,2567.8733,2379.0972,2631.8887,2461.783,1878.7039,1710.741,2627.3801,2888.5398,3140.131,1924.7653
1101,2568.0862,2375.743,2661.7947,2460.2534,1878.2156,1707.8688,2628.9453,2876.1606,3139.5422,1919.1814
1102,2565.7444,2369.2703,2683.6436,2454.4863,1876.0702,1703.7059,2630.3135,2860.9524,3136.33,1912.9988
1103,2563.9827,2361.6223,2700.8647,2447.5002,1873.4597,1699.8066,2631.9492,2844.2554,3132.0806,1906.6307
1104,2561.9832,2352.9194,2712.8584,2438.8281,1869.9896,1696.0227,2633.5498,2826.4473,3126.3684,1900.2948
1105,1318.3977,1060.9823,504.45703,723.8182,1055.9739,699.076,1608.046,1427.0576,1486.7068,1331.8123
1106,1301.5808,1040.0332,422.44345,690.78876,1040.4886,708.35614,1656.368,1287.5437,1424.5442,1407.9342
1107,1260.0039,1028.7786,453.60733,701.02423,1026.0223,666.87537,1542.5928,1204.1873,1328.3282,1371.1312
1108,1229.7538,1000.12317,441.12595,669.289,993.51587,635.0772,1499.2626,1217.0598,1299.2441,1331.8739
1109,1253.3241,1003.12726,445.47385,677.3924,994.60913,639.5188,1483.7771,1200.8881,1297.5892,1296.6938
1110,1267.8192,1005.7974,445.66977,681.54816,994.7919,642.58594,1473.0457,1194.9844,1290.8365,1274.1942
1111,1274.0813,1009.20325,445.938,684.6012,994.72296,643.6295,1460.5574,1180.9596,1280.3778,1255.2131
1112,1279.8989,1013.9686,446.9843,688.0023,995.17596,645.17194,1450.3708,1165.8818,1271.6625,1239.5492
1113,1282.1611,1018.6964,447.50293,689.78723,994.26996,645.9707,1440.3843,1149.6035,1261.5801,1226.007
1114,1282.5186,1023.7766,447.9669,690.60175,992.73444,646.26587,1430.9006,1133.758,1251.4985,1213.9497
1115,1280.707,1029.101,447.91632,689.9609,990.15643,645.96924,1421.9226,1117.2716,1240.6276,1203.1113
1116,1278.4076,1035.1251,448.04993,688.8736,987.58386,645.5055,1413.8906,1102.3851,1230.5262,1193.3218
1117,1274.8444,1041.3192,447.87744,686.79297,984.4327,644.702,1406.4923,1087.8223,1220.1908,1184.3156
1118,1271.2905,1047.9698,447.93463,684.57306,981.58105,643.92017,1400.0853,1075.1617,1210.9055,1176.0704
1119,1267.2667,1054.621,447.92676,681.8822,978.6216,643.09503,1394.3893,1063.2473,1201.9836,1168.4232
1120,1262.4609,1061.0869,447.69324,678.64417,975.5447,642.0617,1389.3026,1051.6831,1193.3163,1161.3579
1121,1258.1633,1067.6011,447.81,675.6581,973.08984,641.26215,1385.111,1042.0282,1185.9933,1154.8846
1122,2147.1416,1901.7233,672.47253,1254.2217,1552.8524,1258.7162,2362.104,2101.3572,2349.152,1927.2412
1123,2006.1951,1949.8015,672.0673,1231.3306,1535.1285,1324.1057,2318.5234,1669.7689,2158.3062,1908.3422
1124,2064.4966,1965.4233,734.8812,1238.6202,1519.4417,1291.1653,2327.3354,1896.3938,2203.9924,1948.3386
1125,1978.579,1856.8077,696.50604,1142.2155,1457.3151,1243.661,2226.9216,1813.2968,2096.0332,1879.5225
1126,1967.9451,1800.6056,697.0187,1143.8916,1440.6201,1234.2463,2181.1025,1794.3689,2076.805,1821.1932
1127,1977.927,1773.4631,696.7749,1154.2472,1426.534,1237.342,2169.5208,1801.2025,2066.77,1795.1204
1128,1968.9366,1749.8741,692.8585,1155.4873,1407.5765,1233.4379,2145.6418,1774.6375,2042.6217,1768.9193
1129,1965.3739,1739.8334,694.0573,1163.601,1394.6522,1231.4269,2129.0854,1756.9818,2028.6174,1748.0864
1130,1953.5704,1731.499,692.8658,1166.0471,1380.2406,1227.1042,2109.1692,1734.1382,2008.3201,1727.1641
1131,1936.6384,1724.9314,690.7379,1165.3774,1365.8229,1220.2657,2086.9749,1710.3481,1986.0186,1705.0431
1132,1915.9938,1720.7769,687.4198,1161.5531,1350.7968,1211.354,2063.4937,1685.1531,1961.0175,1681.9902
1133,1895.6913,1719.0696,684.1568,1156.6099,1336.3152,1201.199,2040.3118,1666.1846,1936.9983,1658.8081
1134,1872.0988,1718.2374,678.99915,1147.7173,1320.3771,1188.8193,2015.6643,1644.6179,1909.2771,1634.7295
1135,1852.5524,1720.4058,675.09424,1140.1122,1306.1675,1176.5502,1993.0588,1631.2847,1885.3485,1611.0308
1136,1832.6296,1723.0162,670.10443,1130.2317,1291.4226,1163.5553,1970.5564,1617.7714,1859.7454,1587.431
1137,1816.4767,1727.0974,666.12897,1121.7325,1278.4298,1151.2086,1950.0427,1610.1725,1837.5186,1564.4581
1138,1801.8143,1730.9928,661.9576,1112.8319,1266.1013,1139.3386,1930.8232,1604.0741,1815.8958,1542.3667
1139,2306.5183,2020.9088,748.497,1373.8708,1626.1387,1397.0232,2484.2756,2150.6677,2467.5183,2013.748
1140,2232.1814,2141.2422,769.7084,1384.9403,1626.9929,1513.837,2481.2712,1744.0162,2320.2751,2019.23
1141,2315.455,2197.436,843.689,1376.9702,1614.9252,1494.1512,2524.678,2002.3864,2377.773,2091.15
1142,2226.9663,2101.743,803.8525,1262.6764,1561.2529,1443.8652,2420.4756,1912.9023,2277.2913,2030.8217
1143,2198.5132,2043.4067,800.19775,1257.061,1547.6901,1430.4491,2365.7969,1890.8507,2256.1892,1968.235
1144,2195.5146,2015.0983,796.4971,1264.601,1535.7526,1431.4172,2354.4636,1905.9673,2248.5212,1941.0564
1145,2178.6973,1990.3989,789.6842,1263.8402,1518.2638,1425.6311,2333.4778,1888.3743,2227.8298,1915.6691
1146,2170.4297,1978.6682,788.9858,1270.9268,1506.1879,1422.2554,2321.0874,1880.7028,2216.9734,1896.1848
1147,2154.0527,1968.4727,785.35645,1271.5209,1491.9526,1415.798,2304.4578,1862.3348,2197.815,1876.4009
1148,2133.8445,1960.423,781.3951,1269.9906,1477.8374,1406.6427,2284.9697,1842.0519,2176.6443,1855.1793
1149,2112.138,1954.3823,777.0973,1266.655,1463.6182,1395.8146,2264.038,1823.7878,2154.0767,1833.1354
1150,2085.6687,1949.325,770.6402,1258.979,1447.5413,1381.8761,2239.8408,1800.4629,2126.5874,1809.3635
1151,2061.5735,1947.0094,765.0038,1251.7107,1432.2762,1367.1589,2216.072,1784.0754,2101.251,1785.2911
1152,2038.0007,1945.6069,758.7367,1242.5948,1416.5819,1351.6663,2191.8372,1769.4458,2074.9148,1760.8716
1153,2015.4966,1945.2072,752.1843,1232.5703,1400.9663,1335.6034,2167.614,1755.8236,2048.57,1736.1455
1154,1995.0392,1945.8633,745.7421,1222.4598,1385.9569,1319.5975,2144.3376,1744.393,2023.1685,1711.7474
1155,1974.8958,1946.8572,738.7923,1211.3552,1370.9562,1303.2086,2121.2188,1731.4539,1997.129,1687.5284
1156,2621.3982,2489.423,2369.2302,2316.9663,1908.5707,1960.815,2905.3596,2474.5828,3049.2883,1896.7511
1157,2801.6091,2522.4143,2568.831,2483.1355,1928.4443,1978.6692,2946.21,2762.748,3324.332,1957.8207
1158,2758.7078,2521.62,2463.9277,2437.6377,1936.3123,1899.9609,2994.2021,2897.8335,3280.5103,2019.797
1159,2758.911,2499.3247,2462.128,2427.258,1924.4651,1881.0531,2981.9038,2914.5725,3243.8757,2022.1016
1160,2763.528,2504.9812,2479.5378,2444.5554,1922.1395,1892.7452,2989.3147,2904.9446,3234.2664,2026.8932
1161,2759.782,2517.2317,2503.9355,2469.2761,1928.6963,1897.2063,2980.9465,2912.9385,3239.6787,2034.3492
1162,2743.4868,2528.8113,2528.1038,2488.7864,1934.1288,1895.4801,2963.8914,2915.7344,3242.3716,2040.5415
1163,2721.7869,2536.4429,2550.774,2502.1384,1937.257,1890.6007,2947.0894,2913.6003,3242.8596,2044.2289
1164,2698.9465,2539.3398,2569.2817,2509.3684,1938.0977,1884.1315,2933.4849,2907.187,3240.9712,2045.7451
1165,2678.7583,2538.5063,2584.4983,2512.5735,1937.7303,1877.4985,2923.7761,2898.1714,3237.9534,2045.6869
1166,2662.5293,2535.0576,2596.9038,2512.9568,1936.6208,1871.3842,2917.6052,2887.9114,3234.497,2044.6216
1167,2650.7717,2530.19,2607.5386,2511.748,1935.2339,1866.1791,2914.3325,2877.573,3231.3206,2043.0009
1168,2641.9092,2524.346,2615.882,2508.846,1933.1268,1861.6025,2912.6763,2866.245,3227.388,2040.8234
1169,2635.9026,2518.1577,2622.877,2505.1067,1930.7205,1857.8036,2912.284,2854.6797,3223.3618,2038.2881
1170,2633.064,2512.2283,2629.574,2501.4202,1928.5546,1855.0033,2913.1992,2844.399,3220.4224,2035.7904
1171,2631.3684,2506.3396,2634.6914,2497.0056,1925.9165,1852.632,2914.4458,2833.874,3217.0542,2033.1927
1172,2630.6047,2500.7395,2638.8186,2492.3047,1922.9904,1850.7461,2915.8013,2822.8613,3213.2583,2030.4373
1173,2611.9521,2085.5208,1335.1462,1838.9562,1752.8403,1764.1879,2648.0552,2301.244,2682.5586,2058.4956
1174,2881.5913,2325.365,1468.1637,2075.5227,1778.754,1984.9197,2845.3103,2429.672,2874.733,2157.033
1175,3045.5815,2554.1658,1523.309,2097.8857,1829.705,2112.7583,3047.3506,2726.7517,2931.6304,2246.556
1176,3209.4146,2610.103,1564.4086,2120.008,1871.5862,2194.771,3093.879,2886.3628,3021.696,2299.1133
1177,3292.787,2642.0703,1577.0647,2169.3462,1903.4298,2248.1995,3082.0889,2884.0334,3067.0105,2338.23
1178,3332.6023,2665.8757,1590.1277,2222.9785,1933.9672,2277.3945,3066.0427,2907.3337,3108.447,2379.1555
1179,3329.068,2682.8057,1588.2091,2254.9949,1948.3907,2286.6965,3041.678,2896.5886,3118.5908,2410.3435
1180,3309.4114,2689.284,1585.5686,2272.7766,1956.7828,2286.3018,3026.6077,2880.2778,3115.7136,2432.4644
1181,3288.8816,2689.3945,1582.8873,2280.399,1962.3639,2283.5762,3023.9138,2863.8877,3106.096,2448.192
1182,3269.857,2684.9778,1579.2202,2280.249,1966.1439,2279.9756,3027.0183,2845.4397,3092.2078,2458.5798
1183,3251.979,2677.6555,1574.0621,2274.641,1968.6218,2276.798,3032.0093,2822.3303,3075.2625,2464.5444
1184,3238.3303,2669.093,1569.2753,2266.8835,1971.5807,2275.7415,3038.3557,2800.7407,3059.74,2468.655
1185,3224.579,2659.705,1562.1595,2255.8694,1973.043,2275.4211,3041.5764,2773.515,3042.6504,2470.2478
1186,3212.1633,2649.5293,1554.491,2243.4243,1974.2609,2276.4512,3042.645,2745.337,3026.4912,2470.5444
1187,3202.2446,2639.305,1546.8159,2230.5088,1975.4845,2279.071,3041.975,2718.5164,3012.2542,2470.5896
1188,3193.153,2629.2317,1538.5458,2216.8494,1976.0544,2282.4302,3038.514,2690.611,2998.7239,2470.075
1189,3185.9294,2619.47,1530.8323,2203.4805,1976.6818,2286.6804,3033.5693,2665.0957,2987.2668,2469.65
1190,2554.508,2811.9014,3329.6123,2424.4526,1980.326,1810.7753,2989.8213,2844.2842,3194.3525,1532.9604
1191,2473.46,2398.946,3241.8171,2261.664,1877.232,1725.006,2696.6245,2828.4736,2991.0498,1466.3239
1192,2454.5664,2248.974,3117.7976,2215.965,1904.6873,1590.4651,2543.9426,2776.2395,2908.1272,1486.0994
1193,2492.6108,2202.3596,3020.6802,2213.5745,1902.7028,1516.2574,2508.6536,2844.8374,2977.4172,1509.1589
